,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day
1409,2017,0,7/24/2017,1,1,8,0,5,24,0,4,2,22,2,13,1,1,2017,7,24
1410,2017,1,8/1/2017,3,3,8,0,6,11,0,4,0,41,3,29,1,1,2017,8,1
1411,2017,1,8/1/2017,3,0,8,0,6,11,0,0,0,46,3,40,2,1,2017,8,1
1412,2017,7,9/13/2017,4,0,0,0,5,28,0,2,2,271,1,89,3,1,2017,9,13
1413,2017,8,9/22/2017,0,0,0,0,2,17,1,4,1,303,1,67,3,1,2017,9,22
1414,2017,7,9/13/2017,4,2,0,0,4,26,1,4,2,404,1,69,3,1,2017,9,13
1415,2017,4,8/24/2017,2,0,0,0,6,30,0,4,2,269,2,97,3,1,2017,8,24
1416,2017,1,8/3/2017,2,2,0,0,5,8,0,4,2,381,2,189,4,2,2017,8,3
1417,2017,2,8/8/2017,3,0,0,0,5,28,0,2,2,231,1,79,3,1,2017,8,8
1418,2017,3,8/15/2017,3,1,0,0,5,8,0,4,2,447,1,183,4,2,2017,8,15
1419,2017,1,8/3/2017,2,3,0,0,6,18,0,4,2,374,2,159,4,2,2017,8,3
1420,2017,3,8/18/2017,0,1,0,0,4,26,1,4,2,404,1,62,3,1,2017,8,18
1421,2017,7,9/13/2017,4,2,0,0,5,8,0,4,2,291,2,126,4,2,2017,9,13
1422,2017,2,8/7/2017,1,1,0,0,6,23,0,4,2,296,2,137,4,2,2017,8,7
1423,2017,3,8/16/2017,4,1,0,0,6,18,0,4,2,400,2,196,4,2,2017,8,16
1424,2017,3,8/16/2017,4,0,0,0,6,18,0,4,2,416,2,169,4,2,2017,8,16
1425,2017,3,8/16/2017,4,2,0,0,5,8,0,4,2,291,2,181,4,2,2017,8,16
1426,2017,8,9/22/2017,0,0,0,0,5,8,0,4,2,447,1,94,3,1,2017,9,22
1427,2017,2,8/9/2017,4,0,0,0,5,28,0,2,2,271,1,160,4,2,2017,8,9
1428,2017,9,10/3/2017,3,1,0,0,5,8,0,4,2,447,1,108,4,2,2017,10,3
1429,2017,7,9/13/2017,4,0,0,0,6,18,0,4,2,416,2,139,4,2,2017,9,13
1430,2017,1,8/3/2017,2,2,0,0,6,18,0,4,2,397,2,207,5,2,2017,8,3
1431,2017,4,8/22/2017,3,2,0,0,4,26,1,4,2,404,1,69,3,1,2017,8,22
1432,2017,3,8/16/2017,4,2,0,0,4,26,1,4,2,404,1,95,3,1,2017,8,16
1433,2017,2,8/8/2017,3,0,0,0,2,17,1,4,1,321,1,123,4,2,2017,8,8
1434,2017,3,8/18/2017,0,3,0,1,2,25,0,4,2,326,1,286,5,2,2017,8,18
1435,2017,2,8/8/2017,3,2,0,0,4,26,1,4,2,404,1,92,3,1,2017,8,8
1436,2017,9,10/3/2017,3,2,0,0,4,26,1,4,2,404,1,71,3,1,2017,10,3
1437,2017,4,8/22/2017,3,0,0,0,6,23,0,4,2,455,2,307,5,2,2017,8,22
1438,2017,3,8/16/2017,4,3,0,0,2,16,0,4,0,344,3,192,4,2,2017,8,16
1439,2017,3,8/14/2017,1,2,0,0,5,8,0,4,2,399,2,165,4,2,2017,8,14
1440,2017,7,9/11/2017,1,2,0,0,5,8,0,4,2,399,2,92,3,1,2017,9,11
1441,2017,7,9/11/2017,1,1,0,0,6,23,0,4,2,296,2,74,3,1,2017,9,11
1442,2017,9,10/3/2017,3,2,0,0,5,8,0,4,2,399,2,89,3,1,2017,10,3
1443,2017,2,8/8/2017,3,2,0,0,5,8,0,4,2,399,2,174,4,2,2017,8,8
1444,2017,3,8/14/2017,1,1,0,0,6,23,0,4,2,296,2,126,4,2,2017,8,14
1445,2017,5,8/31/2017,2,0,0,0,6,30,0,4,2,269,2,75,3,1,2017,8,31
1446,2017,5,9/1/2017,0,0,0,0,5,8,0,4,2,447,1,106,4,2,2017,9,1
1447,2017,7,9/13/2017,4,1,0,0,6,18,0,4,2,400,2,168,4,2,2017,9,13
1448,2017,7,9/11/2017,1,2,0,0,2,16,0,4,2,418,2,130,4,2,2017,9,11
1449,2017,4,8/23/2017,4,2,0,0,5,8,0,4,2,291,2,153,4,2,2017,8,23
1450,2017,2,8/7/2017,1,2,0,0,5,8,0,4,2,399,2,204,5,2,2017,8,7
1451,2017,4,8/22/2017,3,2,0,0,5,8,0,4,2,399,2,151,4,2,2017,8,22
1452,2017,2,8/11/2017,0,0,0,0,5,8,0,4,2,447,1,153,4,2,2017,8,11
1453,2017,10,10/9/2017,1,1,0,0,5,15,0,4,2,386,1,132,4,2,2017,10,9
1454,2017,2,8/8/2017,3,1,0,0,5,8,0,4,2,447,1,225,5,2,2017,8,8
1455,2017,2,8/9/2017,4,2,0,0,4,26,1,4,2,404,1,113,4,2,2017,8,9
1456,2017,4,8/22/2017,3,0,0,0,2,17,1,4,1,321,1,95,3,1,2017,8,22
1457,2017,6,9/5/2017,3,0,0,0,5,28,0,2,2,231,1,55,3,1,2017,9,5
1458,2017,3,8/14/2017,1,1,0,0,5,15,0,4,2,386,1,139,4,2,2017,8,14
1459,2017,5,9/1/2017,0,2,0,0,5,8,0,4,2,306,2,94,3,1,2017,9,1
1460,2017,4,8/23/2017,4,1,0,0,6,18,0,4,2,400,2,189,4,2,2017,8,23
1461,2017,4,8/24/2017,2,1,0,0,2,25,0,4,2,399,3,100,3,2,2017,8,24
1462,2017,7,9/11/2017,1,0,0,0,6,18,0,4,2,421,2,154,4,2,2017,9,11
1463,2017,5,8/28/2017,1,2,0,0,2,16,0,4,2,418,2,144,4,2,2017,8,28
1464,2017,2,8/11/2017,0,2,0,0,5,8,0,4,2,306,2,134,4,2,2017,8,11
1465,2017,5,8/29/2017,3,0,0,0,2,17,1,4,1,321,1,81,3,1,2017,8,29
1466,2017,6,9/5/2017,3,2,0,0,4,26,1,4,2,404,1,224,5,2,2017,9,5
1467,2017,2,8/8/2017,3,0,0,0,6,23,0,4,2,455,2,360,5,2,2017,8,8
1468,2017,3,8/14/2017,1,0,0,0,6,18,0,4,2,421,2,172,4,2,2017,8,14
1469,2017,2,8/7/2017,1,1,0,0,5,15,0,4,2,386,1,161,4,2,2017,8,7
1470,2017,7,9/11/2017,1,1,0,0,5,15,0,4,2,386,1,98,3,1,2017,9,11
1471,2017,3,8/14/2017,1,2,0,0,2,16,0,4,2,418,2,189,4,2,2017,8,14
1472,2017,4,8/23/2017,4,0,0,0,6,18,0,4,2,416,2,180,4,2,2017,8,23
1473,2017,2,8/7/2017,1,2,0,0,2,16,0,4,2,418,2,208,5,2,2017,8,7
1474,2017,4,8/23/2017,4,2,0,0,4,26,1,4,2,404,1,75,3,1,2017,8,23
1475,2017,2,8/11/2017,0,0,0,0,2,17,1,4,1,303,1,122,4,2,2017,8,11
1476,2017,4,8/22/2017,3,0,0,0,5,28,0,2,2,231,1,58,3,1,2017,8,22
1477,2017,1,8/3/2017,2,1,0,0,2,25,0,4,2,399,3,215,5,2,2017,8,3
1478,2017,3,8/15/2017,3,2,0,0,5,8,0,4,2,399,2,159,4,2,2017,8,15
1479,2017,3,8/15/2017,3,2,0,0,4,26,1,4,2,404,1,98,3,1,2017,8,15
1480,2017,3,8/15/2017,3,0,0,0,5,28,0,2,2,231,1,65,3,1,2017,8,15
1481,2017,3,8/14/2017,1,3,0,0,6,11,0,4,2,133,2,60,3,1,2017,8,14
1482,2017,1,8/4/2017,0,1,0,0,4,26,1,4,2,404,1,64,3,1,2017,8,4
1483,2017,4,8/23/2017,4,3,0,0,2,16,0,4,0,344,3,172,4,2,2017,8,23
1484,2017,5,8/31/2017,2,2,0,0,5,8,0,4,2,381,2,93,3,1,2017,8,31
1485,2017,4,8/24/2017,2,3,0,0,6,18,0,4,2,374,2,90,3,1,2017,8,24
1486,2017,2,8/11/2017,0,0,0,0,5,4,0,4,2,238,1,109,4,2,2017,8,11
1487,2017,3,8/16/2017,4,1,0,0,2,16,0,4,2,418,1,260,5,2,2017,8,16
1488,2017,4,8/23/2017,4,0,0,0,5,28,0,2,2,271,1,143,4,2,2017,8,23
1489,2017,5,8/28/2017,1,0,0,0,6,18,0,4,2,421,2,168,4,2,2017,8,28
1490,2017,1,7/31/2017,1,3,0,0,6,11,0,4,2,133,2,87,3,1,2017,7,31
1491,2017,10,10/9/2017,1,2,0,0,2,16,0,4,2,418,2,97,3,1,2017,10,9
1492,2017,4,8/21/2017,1,1,0,0,6,23,0,4,2,296,2,107,4,2,2017,8,21
1493,2017,1,7/31/2017,1,2,0,0,2,16,0,4,2,418,2,232,5,2,2017,7,31
1494,2017,1,7/31/2017,1,0,0,0,6,18,0,4,2,421,2,299,5,2,2017,7,31
1495,2017,3,8/16/2017,4,0,0,0,5,28,0,2,2,271,1,151,4,2,2017,8,16
1496,2017,8,9/21/2017,2,0,0,0,6,30,0,4,2,269,2,50,2,1,2017,9,21
1497,2017,9,10/6/2017,0,0,0,0,2,17,1,4,1,303,1,61,3,1,2017,10,6
1498,2017,11,10/18/2017,4,0,0,0,5,28,0,2,2,271,1,78,3,1,2017,10,18
1499,2017,9,10/3/2017,3,0,0,0,6,23,0,4,2,455,2,195,4,2,2017,10,3
1500,2017,6,9/7/2017,2,1,0,0,2,25,0,4,2,399,3,61,3,1,2017,9,7
1501,2017,4,8/24/2017,2,2,0,0,5,8,0,4,2,381,2,133,4,2,2017,8,24
1502,2017,12,10/25/2017,4,3,0,0,2,16,0,4,0,344,3,107,4,2,2017,10,25
1503,2017,4,8/25/2017,0,2,0,0,5,8,0,4,2,306,2,92,3,1,2017,8,25
1504,2017,2,8/7/2017,1,3,0,0,6,11,0,4,2,133,2,74,3,1,2017,8,7
1505,2017,2,8/9/2017,4,2,0,0,5,8,0,4,2,291,2,181,4,2,2017,8,9
1506,2017,4,8/21/2017,1,2,0,0,5,8,0,4,2,399,2,143,4,2,2017,8,21
1507,2017,3,8/17/2017,2,0,0,0,6,30,0,4,2,269,2,93,3,1,2017,8,17
1508,2017,1,7/31/2017,1,1,0,0,6,23,0,4,2,296,2,191,4,2,2017,7,31
1509,2017,10,10/11/2017,4,3,0,0,2,16,0,4,0,344,3,103,4,2,2017,10,11
1510,2017,10,10/11/2017,4,1,0,0,6,18,0,4,2,400,2,103,4,2,2017,10,11
1511,2017,4,8/24/2017,2,2,0,0,6,18,0,4,2,397,2,195,4,2,2017,8,24
1512,2017,2,8/7/2017,1,0,0,0,6,18,0,4,2,421,2,266,5,2,2017,8,7
1513,2017,10,10/11/2017,4,0,0,0,5,28,0,2,2,271,1,82,3,1,2017,10,11
1514,2017,5,8/28/2017,1,1,0,0,6,23,0,4,2,296,2,90,3,1,2017,8,28
1515,2017,2,8/9/2017,4,0,0,0,6,18,0,4,2,416,2,199,4,2,2017,8,9
1516,2017,8,9/22/2017,0,2,0,0,5,8,0,4,2,306,2,60,3,1,2017,9,22
1517,2017,0,7/26/2017,4,1,0,0,2,16,0,4,2,418,1,275,5,2,2017,7,26
1518,2017,1,8/4/2017,0,2,0,0,5,8,0,4,2,306,2,168,4,2,2017,8,4
1519,2017,10,10/9/2017,1,0,0,0,6,18,0,4,2,421,2,114,4,2,2017,10,9
1520,2017,4,8/23/2017,4,1,0,0,2,16,0,4,2,418,1,231,5,2,2017,8,23
1521,2017,5,9/1/2017,0,0,0,0,2,17,1,4,1,303,1,90,3,1,2017,9,1
1522,2017,8,9/19/2017,3,0,0,0,6,23,0,4,2,455,2,215,5,2,2017,9,19
1523,2017,10,10/11/2017,4,2,0,0,5,8,0,4,2,291,2,91,3,1,2017,10,11
1524,2017,4,8/22/2017,3,1,0,0,5,8,0,4,2,447,1,203,5,2,2017,8,22
1525,2017,8,9/19/2017,3,2,0,0,5,8,0,4,2,399,2,94,3,1,2017,9,19
1526,2017,5,8/28/2017,1,2,0,0,5,8,0,4,2,399,2,131,4,2,2017,8,28
1527,2017,11,10/20/2017,0,2,0,0,5,8,0,4,2,306,2,68,3,1,2017,10,20
1528,2017,11,10/18/2017,4,0,0,0,6,18,0,4,2,416,2,116,4,2,2017,10,18
1529,2017,4,8/25/2017,0,0,0,0,5,8,0,4,2,447,1,128,4,2,2017,8,25
1530,2017,5,8/29/2017,3,0,0,0,6,23,0,4,2,455,2,248,5,2,2017,8,29
1531,2017,9,10/5/2017,2,2,0,0,5,8,0,4,2,381,2,103,4,2,2017,10,5
1532,2017,9,10/6/2017,0,0,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,6
1533,2017,9,10/6/2017,0,2,0,0,5,8,0,4,2,306,2,75,3,1,2017,10,6
1534,2017,3,8/18/2017,0,0,0,0,5,8,0,4,2,447,1,125,4,2,2017,8,18
1535,2017,5,8/28/2017,1,1,0,0,5,15,0,4,2,386,1,123,4,2,2017,8,28
1536,2017,10,10/10/2017,3,0,0,0,6,23,0,4,2,455,2,191,4,2,2017,10,10
1537,2017,2,8/10/2017,2,1,0,0,2,25,0,4,2,399,3,118,4,2,2017,8,10
1538,2017,10,10/10/2017,3,1,0,0,5,8,0,4,2,447,1,119,4,2,2017,10,10
1539,2017,6,9/5/2017,3,2,0,0,5,8,0,4,2,399,2,118,4,2,2017,9,5
1540,2017,1,8/3/2017,2,0,0,0,6,30,0,4,2,269,2,141,4,2,2017,8,3
1541,2017,3,8/17/2017,2,2,0,0,5,8,0,4,2,381,2,152,4,2,2017,8,17
1542,2017,11,10/18/2017,4,2,0,0,5,8,0,4,2,291,2,105,4,2,2017,10,18
1543,2017,4,8/25/2017,0,1,0,1,2,25,0,4,2,354,2,341,5,2,2017,8,25
1544,2017,4,8/25/2017,0,1,0,0,4,26,1,4,2,404,1,75,3,1,2017,8,25
1545,2017,0,7/26/2017,4,0,0,0,6,18,0,4,2,416,2,300,5,2,2017,7,26
1546,2017,1,8/2/2017,4,3,0,0,2,16,0,4,0,344,3,231,5,2,2017,8,2
1547,2017,10,10/11/2017,4,0,0,0,6,18,0,4,2,416,2,96,3,1,2017,10,11
1548,2017,6,9/7/2017,2,0,0,0,6,30,0,4,2,269,2,73,3,1,2017,9,7
1549,2017,11,10/17/2017,3,2,0,0,4,26,1,4,2,404,1,55,3,1,2017,10,17
1550,2017,11,10/19/2017,2,0,0,0,6,30,0,4,2,269,2,74,3,1,2017,10,19
1551,2017,3,8/15/2017,3,0,0,0,2,17,1,4,1,321,1,107,4,2,2017,8,15
1552,2017,3,8/15/2017,3,0,0,0,6,23,0,4,2,455,2,317,5,2,2017,8,15
1553,2017,10,10/10/2017,3,2,0,0,4,26,1,4,2,404,1,63,3,1,2017,10,10
1554,2017,11,10/20/2017,0,0,0,0,5,8,0,4,2,447,1,74,3,1,2017,10,20
1555,2017,3,8/17/2017,2,1,0,0,2,25,0,4,2,399,3,86,3,1,2017,8,17
1556,2017,4,8/21/2017,1,0,0,0,6,18,0,4,2,421,2,174,4,2,2017,8,21
1557,2017,6,9/7/2017,2,3,0,0,6,18,0,4,2,374,2,75,3,1,2017,9,7
1558,2017,6,9/7/2017,2,2,0,0,6,18,0,4,2,397,2,154,4,2,2017,9,7
1559,2017,6,9/7/2017,2,2,0,0,5,8,0,4,2,381,2,121,4,2,2017,9,7
1560,2017,7,9/13/2017,4,3,0,0,2,16,0,4,0,344,3,177,4,2,2017,9,13
1561,2017,10,10/11/2017,4,2,0,0,4,26,1,4,2,404,1,61,3,1,2017,10,11
1562,2017,8,9/20/2017,4,0,0,0,5,28,0,2,2,271,1,88,3,1,2017,9,20
1563,2017,2,8/10/2017,2,0,0,0,6,30,0,4,2,269,2,120,4,2,2017,8,10
1564,2017,2,8/9/2017,4,1,0,0,2,16,0,4,2,418,1,265,5,2,2017,8,9
1565,2017,6,9/5/2017,3,0,0,0,6,23,0,4,2,455,2,254,5,2,2017,9,5
1566,2017,8,9/18/2017,1,2,0,0,5,8,0,4,2,399,2,92,3,1,2017,9,18
1567,2017,3,8/17/2017,2,3,0,0,6,18,0,4,2,374,2,93,3,1,2017,8,17
1568,2017,9,10/5/2017,2,2,0,0,6,18,0,4,2,397,2,96,3,1,2017,10,5
1569,2017,1,8/4/2017,0,0,0,0,5,8,0,4,2,447,1,213,5,2,2017,8,4
1570,2017,9,10/5/2017,2,1,0,0,2,25,0,4,2,399,3,67,3,1,2017,10,5
1571,2017,9,10/5/2017,2,0,0,0,6,30,0,4,2,269,2,79,3,1,2017,10,5
1572,2017,3,8/18/2017,0,2,0,0,5,8,0,4,2,306,2,120,4,2,2017,8,18
1573,2017,8,9/19/2017,3,1,0,0,5,8,0,4,2,447,1,107,4,2,2017,9,19
1574,2017,11,10/17/2017,3,0,0,0,6,23,0,4,2,455,2,183,4,2,2017,10,17
1575,2017,10,10/10/2017,3,2,0,0,5,8,0,4,2,399,2,64,3,1,2017,10,10
1576,2017,4,8/25/2017,0,0,0,0,5,4,0,4,2,238,1,81,3,1,2017,8,25
1577,2017,4,8/25/2017,0,0,0,0,2,17,1,4,1,303,1,95,3,1,2017,8,25
1578,2017,11,10/20/2017,0,0,0,0,2,17,1,4,1,303,1,62,3,1,2017,10,20
1579,2017,5,8/30/2017,4,3,0,0,2,16,0,4,0,344,3,173,4,2,2017,8,30
1580,2017,0,7/26/2017,4,3,0,0,2,16,0,4,0,344,3,236,5,2,2017,7,26
1581,2017,0,7/26/2017,4,1,0,0,6,18,0,4,2,400,2,192,4,2,2017,7,26
1582,2017,0,7/26/2017,4,2,0,0,5,8,0,4,2,291,2,216,5,2,2017,7,26
1583,2017,9,10/6/2017,0,3,0,1,2,25,0,4,2,326,1,295,5,2,2017,10,6
1584,2017,7,9/13/2017,4,1,0,0,2,16,0,4,2,418,1,184,4,2,2017,9,13
1585,2017,2,8/10/2017,2,2,0,0,6,18,0,4,2,397,2,197,4,2,2017,8,10
1586,2017,2,8/10/2017,2,2,0,0,5,8,0,4,2,381,2,161,4,2,2017,8,10
1587,2017,2,8/9/2017,4,1,0,0,6,18,0,4,2,400,2,194,4,2,2017,8,9
1588,2017,0,7/25/2017,3,0,0,0,5,28,0,2,2,231,1,70,3,1,2017,7,25
1589,2017,6,9/5/2017,3,0,0,0,2,17,1,4,1,321,1,71,3,1,2017,9,5
1590,2017,4,8/21/2017,1,2,0,0,2,16,0,4,2,418,2,176,4,2,2017,8,21
1591,2017,5,9/1/2017,0,0,0,0,5,4,0,4,2,238,1,74,3,1,2017,9,1
1592,2017,5,8/31/2017,2,3,0,0,6,18,0,4,2,374,2,68,3,1,2017,8,31
1593,2017,5,8/31/2017,2,2,0,0,6,18,0,4,2,397,2,169,4,2,2017,8,31
1594,2017,5,8/31/2017,2,1,0,0,2,25,0,4,2,399,3,70,3,1,2017,8,31
1595,2017,11,10/17/2017,3,1,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,17
1596,2017,11,10/19/2017,2,2,0,0,5,8,0,4,2,381,2,90,3,1,2017,10,19
1597,2017,11,10/17/2017,3,2,0,0,5,8,0,4,2,399,2,59,3,1,2017,10,17
1598,2017,11,10/19/2017,2,2,0,0,6,18,0,4,2,397,2,101,4,2,2017,10,19
1599,2017,6,9/8/2017,0,3,0,1,2,25,0,4,2,326,1,292,5,2,2017,9,8
1600,2017,1,8/4/2017,0,0,0,0,2,17,1,4,1,303,1,170,4,2,2017,8,4
1601,2017,1,8/4/2017,0,0,0,0,5,4,0,4,2,238,1,123,4,2,2017,8,4
1602,2017,8,9/21/2017,2,2,0,0,5,8,0,4,2,381,2,96,3,1,2017,9,21
1603,2017,8,9/21/2017,2,1,0,0,2,25,0,4,2,399,3,55,3,1,2017,9,21
1604,2017,10,10/11/2017,4,1,0,0,2,16,0,4,2,418,1,166,4,2,2017,10,11
1605,2017,2,8/10/2017,2,3,0,0,6,18,0,4,2,374,2,120,4,2,2017,8,10
1606,2017,8,9/20/2017,4,2,0,0,5,8,0,4,2,291,2,115,4,2,2017,9,20
1607,2017,11,10/19/2017,2,3,0,0,6,18,0,4,2,374,2,57,3,1,2017,10,19
1608,2017,0,7/26/2017,4,0,0,0,5,28,0,2,2,271,1,174,4,2,2017,7,26
1609,2017,1,8/2/2017,4,0,0,0,6,18,0,4,2,416,2,163,4,2,2017,8,2
1610,2017,6,9/5/2017,3,1,0,0,5,8,0,4,2,447,1,141,4,2,2017,9,5
1611,2017,2,8/9/2017,4,3,0,0,2,16,0,4,0,344,3,237,5,2,2017,8,9
1612,2017,0,7/25/2017,3,2,0,0,5,8,0,4,2,399,2,215,5,2,2017,7,25
1613,2017,5,8/30/2017,4,1,0,0,2,16,0,4,2,418,1,198,4,2,2017,8,30
1614,2017,5,8/30/2017,4,1,0,0,6,18,0,4,2,400,2,140,4,2,2017,8,30
1615,2017,5,8/29/2017,3,1,0,0,5,8,0,4,2,447,1,157,4,2,2017,8,29
1616,2017,0,7/26/2017,4,2,0,0,4,26,1,4,2,404,1,90,3,1,2017,7,26
1617,2017,8,9/20/2017,4,0,0,0,6,18,0,4,2,416,2,144,4,2,2017,9,20
1618,2017,7,9/15/2017,0,0,0,0,5,8,0,4,2,447,1,194,4,2,2017,9,15
1619,2017,5,8/29/2017,3,2,0,0,5,8,0,4,2,399,2,141,4,2,2017,8,29
1620,2017,11,10/17/2017,3,0,0,0,2,17,1,4,1,321,1,51,2,1,2017,10,17
1621,2017,10,10/12/2017,2,3,0,0,6,18,0,4,2,374,2,67,3,1,2017,10,12
1622,2017,1,8/2/2017,4,2,0,0,5,8,0,4,2,291,2,197,4,2,2017,8,2
1623,2017,0,7/25/2017,3,2,0,0,4,26,1,4,2,404,1,122,4,2,2017,7,25
1624,2017,3,8/17/2017,2,2,0,0,6,18,0,4,2,397,2,159,4,2,2017,8,17
1625,2017,11,10/18/2017,4,1,0,0,6,18,0,4,2,400,2,128,4,2,2017,10,18
1626,2017,7,9/14/2017,2,0,0,0,6,30,0,4,2,269,2,65,3,1,2017,9,14
1627,2017,9,10/4/2017,4,2,0,0,4,26,1,4,2,404,1,61,3,1,2017,10,4
1628,2017,9,10/4/2017,4,0,0,0,5,28,0,2,2,271,1,69,3,1,2017,10,4
1629,2017,8,9/22/2017,0,1,0,1,2,25,0,4,2,354,2,300,5,2,2017,9,22
1630,2017,7,9/15/2017,0,0,0,0,2,17,1,4,1,303,1,85,3,1,2017,9,15
1631,2017,10,10/9/2017,1,2,0,0,5,8,0,4,2,399,2,86,3,1,2017,10,9
1632,2017,7,9/15/2017,0,2,0,0,5,8,0,4,2,306,2,140,4,2,2017,9,15
1633,2017,6,9/6/2017,4,1,0,0,2,16,0,4,2,418,1,169,4,2,2017,9,6
1634,2017,5,8/30/2017,4,0,0,0,5,28,0,2,2,271,1,127,4,2,2017,8,30
1635,2017,1,8/2/2017,4,1,0,0,6,18,0,4,2,400,2,210,5,2,2017,8,2
1636,2017,0,7/28/2017,0,2,0,0,5,8,0,4,2,306,2,175,4,2,2017,7,28
1637,2017,7,9/14/2017,2,2,0,0,6,18,0,4,2,397,2,134,4,2,2017,9,14
1638,2017,8,9/18/2017,1,1,0,0,6,23,0,4,2,296,2,59,3,1,2017,9,18
1639,2017,7,9/14/2017,2,1,0,0,2,25,0,4,2,399,3,67,3,1,2017,9,14
1640,2017,10,10/9/2017,1,1,0,0,6,23,0,4,2,296,2,59,3,1,2017,10,9
1641,2017,1,8/2/2017,4,1,0,0,2,16,0,4,2,418,1,294,5,2,2017,8,2
1642,2017,1,7/31/2017,1,2,0,0,5,8,0,4,2,399,2,247,5,2,2017,7,31
1643,2017,11,10/18/2017,4,3,0,0,2,16,0,4,0,344,3,126,4,2,2017,10,18
1644,2017,8,9/20/2017,4,1,0,0,6,18,0,4,2,400,2,131,4,2,2017,9,20
1645,2017,4,8/21/2017,1,3,0,0,6,11,0,4,2,133,2,50,2,1,2017,8,21
1646,2017,0,7/28/2017,0,0,0,0,5,8,0,4,2,447,1,225,5,2,2017,7,28
1647,2017,0,7/24/2017,1,2,0,0,5,8,0,4,2,399,2,273,5,2,2017,7,24
1648,2017,6,9/8/2017,0,2,0,0,5,8,0,4,2,306,2,90,3,1,2017,9,8
1649,2017,7,9/14/2017,2,2,0,0,5,8,0,4,2,381,2,113,4,2,2017,9,14
1650,2017,6,9/4/2017,1,2,0,0,5,8,0,4,2,399,2,89,3,1,2017,9,4
1651,2017,5,8/30/2017,4,2,0,0,5,8,0,4,2,291,2,118,4,2,2017,8,30
1652,2017,3,8/18/2017,0,0,0,0,2,17,1,4,1,303,1,100,3,2,2017,8,18
1653,2017,5,8/30/2017,4,2,0,0,4,26,1,4,2,404,1,83,3,1,2017,8,30
1654,2017,10,10/13/2017,0,0,0,0,2,17,1,4,1,303,1,65,3,1,2017,10,13
1655,2017,11,10/16/2017,1,1,0,0,6,23,0,4,2,296,2,70,3,1,2017,10,16
1656,2017,10,10/13/2017,0,0,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,13
1657,2017,8,9/20/2017,4,1,0,0,2,16,0,4,2,418,1,190,4,2,2017,9,20
1658,2017,0,7/27/2017,2,1,0,0,2,25,0,4,2,399,3,249,5,2,2017,7,27
1659,2017,7,9/12/2017,3,2,0,0,5,8,0,4,2,399,2,91,3,1,2017,9,12
1660,2017,0,7/24/2017,1,1,0,0,6,23,0,4,2,296,2,158,4,2,2017,7,24
1661,2017,6,9/8/2017,0,0,0,0,5,8,0,4,2,447,1,101,4,2,2017,9,8
1662,2017,6,9/6/2017,4,0,0,0,5,28,0,2,2,271,1,112,4,2,2017,9,6
1663,2017,0,7/27/2017,2,0,0,0,6,30,0,4,2,269,2,177,4,2,2017,7,27
1664,2017,3,8/18/2017,0,0,0,0,5,4,0,4,2,238,1,97,3,1,2017,8,18
1665,2017,8,9/21/2017,2,2,0,0,6,18,0,4,2,397,2,121,4,2,2017,9,21
1666,2017,9,10/4/2017,4,2,0,0,5,8,0,4,2,291,2,125,4,2,2017,10,4
1667,2017,10,10/12/2017,2,0,0,0,6,30,0,4,2,269,2,59,3,1,2017,10,12
1668,2017,11,10/16/2017,1,2,0,0,5,8,0,4,2,399,2,77,3,1,2017,10,16
1669,2017,8,9/18/2017,1,2,0,0,2,16,0,4,2,418,2,104,4,2,2017,9,18
1670,2017,11,10/16/2017,1,0,0,0,6,18,0,4,2,421,2,108,4,2,2017,10,16
1671,2017,7,9/15/2017,0,0,0,0,5,4,0,4,2,238,1,53,3,1,2017,9,15
1672,2017,0,7/24/2017,1,0,0,0,6,18,0,4,2,421,2,225,5,2,2017,7,24
1673,2017,10,10/12/2017,2,2,0,0,5,8,0,4,2,381,2,82,3,1,2017,10,12
1674,2017,1,8/1/2017,3,0,0,0,5,28,0,2,2,231,1,72,3,1,2017,8,1
1675,2017,4,8/21/2017,1,1,0,0,5,15,0,4,2,386,1,167,4,2,2017,8,21
1676,2017,5,8/30/2017,4,0,0,0,6,18,0,4,2,416,2,146,4,2,2017,8,30
1677,2017,9,10/4/2017,4,0,0,0,6,18,0,4,2,416,2,103,4,2,2017,10,4
1678,2017,6,9/4/2017,1,1,0,0,6,23,0,4,2,296,2,65,3,1,2017,9,4
1679,2017,6,9/6/2017,4,2,0,0,5,8,0,4,2,291,2,124,4,2,2017,9,6
1680,2017,6,9/4/2017,1,1,0,0,5,15,0,4,2,386,1,98,3,1,2017,9,4
1681,2017,6,9/6/2017,4,2,0,0,4,26,1,4,2,404,1,68,3,1,2017,9,6
1682,2017,0,7/27/2017,2,3,0,0,6,18,0,4,2,374,2,173,4,2,2017,7,27
1683,2017,0,7/27/2017,2,2,0,0,5,8,0,4,2,381,2,197,4,2,2017,7,27
1684,2017,0,7/24/2017,1,1,0,0,5,15,0,4,2,386,1,188,4,2,2017,7,24
1685,2017,10,10/12/2017,2,2,0,0,6,18,0,4,2,397,2,88,3,1,2017,10,12
1686,2017,10,10/12/2017,2,1,0,0,2,25,0,4,2,399,3,78,3,1,2017,10,12
